id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_rating,reviews_per_month,zona,is_superhost
959360203976414145,f,Copacabana,-22.9660779,-43.1821651,Private room,3,600.0,7,4.71,0.5,Zona Sul,False
959360957844636991,t,Copacabana,-22.9743764,-43.1877583,Entire home/apt,4,1185.0,105,4.95,6.44,Zona Sul,True
959364920517066923,f,Copacabana,-22.96346083488416,-43.17403927445412,Entire home/apt,4,280.0,1,5.0,0.07,Zona Sul,False
959385989235950198,f,Jacarepaguá,-22.971364360305177,-43.41153763218714,Private room,2,251.0,2,5.0,0.13,Zona Oeste,False
963250409293109602,t,Freguesia (Jacarepaguá),-22.9338,-43.3296,Entire home/apt,4,570.0,11,5.0,0.73,Zona Oeste,True
963266505365980435,f,Curicica,-22.96286,-43.40267,Entire home/apt,3,350.0,4,5.0,0.3,Zona Oeste,False
963293271410799968,f,Glória,-22.92423,-43.17561,Entire home/apt,4,556.0,13,4.92,0.82,Zona Sul,False
963492224362154531,t,Barra da Tijuca,-23.01569,-43.30288,Entire home/apt,4,864.0,27,4.93,1.71,Zona Oeste,True
963592604694185476,f,Barra da Tijuca,-23.00289086131652,-43.35215696586909,Entire home/apt,5,986.0,11,4.64,0.69,Zona Oeste,False
963639029111463571,t,Jacarepaguá,-22.96454,-43.38395,Entire home/apt,8,993.0,34,4.97,2.32,Zona Oeste,True
963733301079781042,f,Barra da Tijuca,-22.99948,-43.41575,Entire home/apt,4,701.0,6,5.0,0.44,Zona Oeste,False
963901494455216795,f,Ipanema,-22.98584,-43.19501,Entire home/apt,5,1503.0,51,4.75,3.23,Zona Sul,False
959388287726229245,f,São Conrado,-22.99875683929225,-43.26595354825258,Entire home/apt,4,996.0,7,4.86,0.5,Zona Sul,False
959433154668033511,t,Jacarepaguá,-22.9668668,-43.3965413,Entire home/apt,4,495.0,35,4.97,2.18,Zona Oeste,True
959435365033102230,f,Ipanema,-22.98131345047958,-43.19913925463104,Entire home/apt,6,1614.0,2,5.0,0.17,Zona Sul,False
959477376429304210,t,Centro,-22.9115838,-43.1768812,Entire home/apt,2,314.0,14,4.86,1.0,Centro,True
964025568667196375,t,Centro,-22.909560958724896,-43.17784386137696,Entire home/apt,4,436.0,46,5.0,2.91,Centro,True
963914067004739885,t,Barra da Tijuca,-22.99043571373379,-43.35219126194716,Entire home/apt,4,1399.0,15,4.93,0.92,Zona Oeste,True
963916014080960201,t,Copacabana,-22.98012970713449,-43.18943247262512,Entire home/apt,4,1286.0,23,4.91,1.54,Zona Sul,True
963944891425393702,t,Recreio dos Bandeirantes,-23.0304538,-43.47812769999999,Entire home/apt,10,1900.0,1,5.0,0.09,Zona Oeste,True
963946717493694184,t,Copacabana,-22.980575431162176,-43.19032998337175,Entire home/apt,4,1145.0,8,4.75,0.57,Zona Sul,True
963967889686796494,t,Recreio dos Bandeirantes,-23.02262976282247,-43.45912672222227,Entire home/apt,7,720.0,11,5.0,0.69,Zona Oeste,True
963993105621400304,f,Leblon,-22.981859741004687,-43.21527186781168,Entire home/apt,2,457.0,1,5.0,0.07,Zona Sul,False
963996465896137692,f,Botafogo,-22.94449,-43.18154,Entire home/apt,4,614.0,26,4.81,1.64,Zona Sul,False
963996951175497189,f,Barra da Tijuca,-23.01110573752757,-43.34602717571024,Entire home/apt,4,957.0,5,5.0,1.46,Zona Oeste,False
964005386621770840,f,Recreio dos Bandeirantes,-23.0309958,-43.4731697,Entire home/apt,2,407.0,21,4.76,1.5,Zona Oeste,False
964007323086812696,f,Centro,-22.9108718,-43.1846669,Entire home/apt,4,629.0,12,4.83,0.76,Centro,False
964092590555869436,f,Leme,-22.95998969126044,-43.17051954567432,Entire home/apt,2,380.0,4,4.75,0.25,Zona Sul,False
964112859174621969,f,Copacabana,-22.984458232279422,-43.189849661831495,Private room,2,1686.0,6,4.67,0.43,Zona Sul,False
964343092408868363,f,Copacabana,-22.9815116,-43.1953791,Entire home/apt,2,494.0,27,4.89,1.66,Zona Sul,False
964409222757833406,f,Barra da Tijuca,-23.010175441793734,-43.43798309278173,Private room,1,150.0,3,5.0,0.25,Zona Oeste,False
964434716524785661,t,Santa Teresa,-22.91511015419527,-43.18370736043981,Private room,2,243.0,28,4.93,1.95,Zona Sul,True
964437105967191726,f,Ipanema,-22.98375945623282,-43.19592513031288,Entire home/apt,4,913.0,67,4.67,4.14,Zona Sul,False
964482994645103352,f,Copacabana,-22.96634070744243,-43.177147622138826,Entire home/apt,6,1343.0,14,5.0,0.88,Zona Sul,False
967915190523327489,f,Curicica,-22.95812,-43.38772,Entire home/apt,2,300.0,14,4.71,0.88,Zona Oeste,False
968074596118238749,f,Barra da Tijuca,-23.0034612,-43.350935,Entire home/apt,4,1500.0,2,5.0,0.34,Zona Oeste,False
968098364334986445,f,Guaratiba,-22.9554113,-43.5723759,Entire home/apt,3,130.0,5,5.0,0.31,Zona Oeste,False
968108626061898263,f,Sepetiba,-22.971519290019497,-43.68332708412409,Entire home/apt,7,650.0,2,4.5,0.23,Zona Norte,False
968116550068983988,f,Leblon,-22.985133566370585,-43.220774059390735,Entire home/apt,6,1680.0,53,4.98,3.34,Zona Sul,False
968146830296073690,t,Catete,-22.92711869641179,-43.17963168025017,Entire home/apt,6,548.0,15,5.0,0.95,Zona Sul,True
968179999564207149,f,Encantado,-22.897279782126464,-43.302495369675405,Private room,2,250.0,8,4.88,0.54,Zona Norte,False
968276703002678995,t,Catete,-22.925872588979452,-43.177095566864764,Private room,2,303.0,10,5.0,0.73,Zona Sul,True
968285320195624684,f,Botafogo,-22.9514186,-43.19285,Private room,2,450.0,10,4.9,0.64,Zona Sul,False
968289860921264906,t,Ipanema,-22.9853979,-43.19935390000001,Entire home/apt,4,1400.0,2,4.5,0.16,Zona Sul,True
964494336553504359,f,Ipanema,-22.9834786,-43.2124275,Entire home/apt,4,2427.0,18,4.94,1.22,Zona Sul,False
964513644021578932,f,Copacabana,-22.97196,-43.19137,Entire home/apt,4,880.0,21,4.48,1.45,Zona Sul,False
964513821292105573,f,Ipanema,-22.98493080085584,-43.20322702889166,Entire home/apt,3,1407.0,23,4.65,1.45,Zona Sul,False
964516902911443956,t,Copacabana,-22.9671394,-43.18192699999999,Entire home/apt,2,743.0,32,4.97,2.02,Zona Sul,True
964521460956259454,f,Ipanema,-22.9810601,-43.19944030000001,Entire home/apt,4,2711.0,9,5.0,0.67,Zona Sul,False
964525731880916155,t,Ipanema,-22.98697545475912,-43.193897008895874,Entire home/apt,3,843.0,69,4.88,5.69,Zona Sul,True
964537924122449517,f,Leblon,-22.98475,-43.21704,Entire home/apt,4,2300.0,1,5.0,0.07,Zona Sul,False
968342624687768514,t,Centro,-22.9122804,-43.1847278,Entire home/apt,2,269.0,15,5.0,0.96,Centro,True
968381261665641639,t,Copacabana,-22.97367,-43.18619,Entire home/apt,4,993.0,76,4.93,4.87,Zona Sul,True
968381810637897720,t,Copacabana,-22.97195,-43.18771,Entire home/apt,4,993.0,60,4.9,3.97,Zona Sul,True
968385970601011355,f,Recreio dos Bandeirantes,-23.028348070377888,-43.478243350982666,Private room,2,361.0,2,5.0,0.15,Zona Oeste,False
968722728480297628,t,Copacabana,-22.973013419665428,-43.18609546869993,Entire home/apt,6,3500.0,66,4.98,4.23,Zona Sul,True
968741794820687319,t,Ipanema,-22.98517,-43.1993,Entire home/apt,4,1799.0,51,4.86,3.19,Zona Sul,True
968762333198446493,t,Barra da Tijuca,-23.005402287443523,-43.34001719548608,Entire home/apt,2,519.0,43,4.91,2.76,Zona Oeste,True
968798724715233999,f,Jacarepaguá,-22.96884,-43.39404,Entire home/apt,3,5000.0,1,5.0,0.06,Zona Oeste,False
968809502437327619,f,Copacabana,-22.964625,-43.1890744,Private room,2,140.0,3,4.0,0.19,Zona Sul,False
964558207607542873,f,Copacabana,-22.9646595,-43.1748024,Entire home/apt,4,1143.0,24,4.83,1.54,Zona Sul,False
964565135213514012,t,Copacabana,-22.964525,-43.1740708,Entire home/apt,3,655.0,34,4.79,2.12,Zona Sul,True
964595097608673985,t,Pechincha,-22.92903039325252,-43.36097281426191,Entire home/apt,2,370.0,9,4.67,0.56,Zona Oeste,True
964637193974936779,f,Recreio dos Bandeirantes,-23.0306614,-43.4794038,Private room,2,365.0,0,,0.0,Zona Oeste,False
964637206367749911,f,Recreio dos Bandeirantes,-23.0306614,-43.4794038,Private room,2,428.0,0,,0.0,Zona Oeste,False
964665926609615763,f,Leblon,-22.98483,-43.23156,Entire home/apt,3,986.0,3,4.67,0.23,Zona Sul,False
964674149528062781,t,Barra da Tijuca,-23.00483,-43.31915,Entire home/apt,2,772.0,51,4.88,3.17,Zona Oeste,True
964728542139348293,t,Anil,-22.957693143053,-43.3421490713954,Entire home/apt,5,503.0,12,4.67,0.75,Zona Oeste,True
964734575959084243,t,Copacabana,-22.9646926,-43.1755122,Entire home/apt,2,1044.0,25,4.88,1.56,Zona Sul,True
965032985294616585,f,Barra de Guaratiba,-23.0639035,-43.5631571,Entire home/apt,2,232.0,0,,0.0,Zona Oeste,False
965074370235032557,f,São Cristóvão,-22.9021133,-43.2296186,Entire home/apt,5,200.0,8,4.75,0.51,Centro,False
965077834431335698,f,São Cristóvão,-22.8991435,-43.2257256,Entire home/apt,4,379.0,6,4.67,0.57,Centro,False
968814108939364450,t,Centro,-22.9125536,-43.1885082,Entire home/apt,4,422.0,20,4.95,1.89,Centro,True
968844523993032211,t,Jacarepaguá,-22.9731129,-43.40470280680002,Entire home/apt,4,379.0,19,5.0,1.22,Zona Oeste,True
968857416605375097,f,Copacabana,-22.96472,-43.17705,Private room,1,287.0,4,5.0,0.25,Zona Sul,False
968862273717963524,t,Copacabana,-22.97348633336741,-43.18990018218756,Entire home/apt,4,1929.0,17,5.0,1.16,Zona Sul,True
968882710771088861,t,Curicica,-22.952287704900723,-43.38333582282326,Entire home/apt,4,120.0,11,4.82,0.81,Zona Oeste,True
968892794407052383,t,Ipanema,-22.98413,-43.19744,Entire home/apt,4,1043.0,54,4.96,3.4,Zona Sul,True
968946357688344341,f,Barra da Tijuca,-23.01482573720036,-43.30595601350069,Entire home/apt,5,957.0,11,4.64,0.77,Zona Oeste,False
969067836154292646,t,Barra da Tijuca,-23.0069905,-43.42992193068849,Entire home/apt,5,577.0,14,5.0,0.93,Zona Oeste,True
969086169262685020,t,Copacabana,-22.968936887586377,-43.18094501304303,Entire home/apt,4,921.0,54,4.78,3.42,Zona Sul,True
969476801354440115,t,Copacabana,-22.98294,-43.19453,Entire home/apt,4,1244.0,39,4.85,2.47,Zona Sul,True
965088216228090012,f,Leme,-22.96244,-43.16866,Entire home/apt,6,1107.0,5,5.0,0.42,Zona Sul,False
965097864349139813,f,Copacabana,-22.96346,-43.1751,Entire home/apt,4,2860.0,34,4.71,2.08,Zona Sul,False
965121761634300093,f,Copacabana,-22.96543067471135,-43.17857019603253,Entire home/apt,3,620.0,4,4.75,0.29,Zona Sul,False
965132887449897542,t,Barra da Tijuca,-23.00894,-43.36557,Entire home/apt,4,807.0,10,4.7,0.71,Zona Oeste,True
965142206326113425,t,Vargem Grande,-22.994394336839285,-43.51055558770895,Entire home/apt,6,1500.0,58,4.93,3.66,Zona Oeste,True
965162332025924116,f,Copacabana,-22.9728976,-43.1879021,Shared room,5,171.0,10,4.9,0.62,Zona Sul,False
965165536874328967,f,Ipanema,-22.98587,-43.19377,Entire home/apt,4,752.0,3,5.0,0.19,Zona Sul,False
965169955186226531,f,Centro,-22.912107,-43.1863768,Entire home/apt,4,379.0,42,4.88,2.65,Centro,False
969545889021679086,f,Barra da Tijuca,-23.0097341,-43.3547777,Entire home/apt,4,679.0,4,5.0,0.33,Zona Oeste,False
969553151872764831,f,Cachambi,-22.88893053584273,-43.28362227075775,Private room,2,642.0,5,4.8,0.34,Zona Norte,False
969569633520339983,f,Copacabana,-22.975575457620984,-43.19134889429164,Entire home/apt,2,693.0,1,5.0,0.07,Zona Sul,False
969575290160930740,f,São Cristóvão,-22.8928807,-43.2198601,Entire home/apt,5,417.0,19,4.79,1.26,Centro,False
969595959584808112,f,Botafogo,-22.95459814079884,-43.18171599547926,Entire home/apt,2,484.0,27,4.7,1.68,Zona Sul,False
969612968326758524,t,Copacabana,-22.9654441860363,-43.19126082106454,Entire home/apt,4,1000.0,12,4.92,0.76,Zona Sul,True
969615827903334596,t,Copacabana,-22.965445187527923,-43.181137070059776,Entire home/apt,5,1071.0,43,4.95,2.77,Zona Sul,True
969625583158428440,f,Barra da Tijuca,-23.0024,-43.30966,Entire home/apt,4,694.0,7,5.0,1.0,Zona Oeste,False
965213498301056316,f,Botafogo,-22.954163964222047,-43.17612997144665,Private room,2,121.0,25,5.0,2.25,Zona Sul,False
965215812861252315,f,Rocinha,-22.98656028485501,-43.252163011261366,Private room,2,198.0,5,4.2,0.38,Zona Sul,False
965238741636950066,f,Barra da Tijuca,-22.9974306,-43.3940256,Entire home/apt,12,9200.0,0,,0.0,Zona Oeste,False
965285994434010309,f,São Conrado,-22.9954243,-43.2548898,Entire home/apt,6,590.0,0,,0.0,Zona Sul,False
969664285078382036,t,Freguesia (Jacarepaguá),-22.9379402,-43.3463439,Entire home/apt,4,178.0,20,4.95,1.34,Zona Oeste,True
969695916824372979,t,Copacabana,-22.97868,-43.18975,Entire home/apt,6,6796.0,0,,0.0,Zona Sul,True
969724377132610529,f,Leme,-22.96335,-43.17045,Entire home/apt,4,1000.0,10,4.8,0.63,Zona Sul,False
969726718770419886,f,Camorim,-22.9808971,-43.4224405,Entire home/apt,3,393.0,12,5.0,0.83,Zona Oeste,False
969748690394268065,t,Copacabana,-22.97227397329855,-43.185956026629455,Entire home/apt,3,500.0,17,5.0,1.09,Zona Sul,True
969802201758428044,f,Barra da Tijuca,-23.009719718450448,-43.34489230066538,Entire home/apt,4,1170.0,2,3.5,0.14,Zona Oeste,False
970096432066958150,f,Ipanema,-22.983685172918623,-43.19519218057394,Entire home/apt,2,1360.0,5,4.8,0.34,Zona Sul,False
965307169285123210,t,Copacabana,-22.97866579720015,-43.18960098202591,Entire home/apt,5,800.0,44,4.73,2.78,Zona Sul,True
965348159373164278,t,Copacabana,-22.98078,-43.18997,Entire home/apt,5,1289.0,5,5.0,0.33,Zona Sul,True
965349781851056574,f,Barra da Tijuca,-23.0091,-43.36432,Entire home/apt,4,1210.0,2,5.0,0.14,Zona Oeste,False
965359321297586146,t,Barra da Tijuca,-23.0067617,-43.3268673,Entire home/apt,4,953.0,24,4.96,1.79,Zona Oeste,True
965372729305184878,f,Copacabana,-22.974138650420013,-43.19023384913599,Entire home/apt,4,234.0,1,4.0,0.1,Zona Sul,False
970110790647291739,t,Copacabana,-22.978089055097588,-43.18905202327881,Entire home/apt,3,978.0,9,4.89,0.64,Zona Sul,True
970149637715055459,f,Barra da Tijuca,-23.013035744902872,-43.3881680018767,Private room,4,1144.0,0,,0.0,Zona Oeste,False
970166766078421835,t,Camorim,-22.98467,-43.41566,Entire home/apt,8,1317.0,50,4.86,3.21,Zona Oeste,True
970173733436181021,f,Copacabana,-22.96924739479067,-43.18197543862303,Entire home/apt,2,594.0,61,4.74,3.8,Zona Sul,False
970188334738634946,f,Leme,-22.964937784365475,-43.17230853655269,Entire home/apt,4,1554.0,0,,0.0,Zona Sul,False
970233276572682800,f,Barra da Tijuca,-23.009828654585604,-43.34495097398758,Entire home/apt,3,1170.0,1,3.0,0.07,Zona Oeste,False
965413374271210690,f,Copacabana,-22.97534,-43.1888,Entire home/apt,3,720.0,1,5.0,0.08,Zona Sul,False
965431783821011789,t,Flamengo,-22.94363091673876,-43.17659563955391,Entire home/apt,2,702.0,17,5.0,1.26,Zona Sul,True
965460881674138824,f,Centro,-22.914954924501085,-43.17730754613876,Entire home/apt,4,500.0,3,5.0,0.25,Centro,False
965487241338926051,f,Copacabana,-22.98338,-43.1930676,Entire home/apt,4,456.0,7,4.43,3.0,Zona Sul,False
965730793517796298,f,Botafogo,-22.9494664,-43.1822391,Entire home/apt,3,448.0,50,4.54,3.16,Zona Sul,False
965769737090817199,t,Santa Teresa,-22.921567457811868,-43.18944906560669,Entire home/apt,8,3000.0,4,5.0,0.29,Zona Sul,True
965775817908457639,t,Copacabana,-22.9792207,-43.1907952,Entire home/apt,2,810.0,80,4.85,4.92,Zona Sul,True
965862652840718352,f,Copacabana,-22.9780801,-43.1922946,Private room,2,148.0,4,5.0,0.27,Zona Sul,False
970279352439258975,t,Copacabana,-22.966142,-43.19186699999999,Entire home/apt,3,1050.0,37,4.95,2.51,Zona Sul,True
970311682938574591,t,Barra da Tijuca,-23.0114542,-43.3215719,Entire home/apt,4,1620.0,9,5.0,0.65,Zona Oeste,True
970438062504309682,t,Copacabana,-22.9657542,-43.1810204,Entire home/apt,5,985.0,31,4.9,2.11,Zona Sul,True
970454215669849890,t,Centro,-22.91083,-43.17822,Entire home/apt,4,510.0,129,4.96,8.25,Centro,True
970474205500933368,t,Barra da Tijuca,-23.010094985601768,-43.370339423418045,Entire home/apt,3,893.0,34,4.91,2.17,Zona Oeste,True
970540012380729778,f,Catete,-22.93038710507173,-43.18037799754578,Entire home/apt,4,414.0,12,4.42,0.76,Zona Sul,False
970611053555913360,f,Copacabana,-22.9614304,-43.1760187,Entire home/apt,3,768.0,7,4.71,0.48,Zona Sul,False
970632574738868079,f,Recreio dos Bandeirantes,-23.029675173731214,-43.47261942923069,Entire home/apt,5,400.0,26,4.77,1.67,Zona Oeste,False
970821339319863388,t,Ipanema,-22.98261,-43.20055,Entire home/apt,8,1709.0,40,4.9,2.48,Zona Sul,True
965902615523734609,t,Tijuca,-22.92437,-43.23156,Private room,3,239.0,1,5.0,0.06,Zona Norte,True
965991161752124708,f,Leme,-22.962736713935197,-43.17224698813549,Entire home/apt,5,1000.0,4,4.75,0.29,Zona Sul,False
965999299479773955,f,Copacabana,-22.977753820777213,-43.19055899977684,Private room,2,485.0,15,4.4,1.07,Zona Sul,False
966005550791692373,f,Copacabana,-22.968435992859764,-43.18118714480014,Entire home/apt,4,1859.0,41,4.83,2.59,Zona Sul,False
970844746150141652,t,Copacabana,-22.9749883,-43.1885823,Entire home/apt,4,1300.0,21,5.0,1.32,Zona Sul,True
970891929764254288,t,Bonsucesso,-22.86124860905268,-43.25529673068848,Entire home/apt,5,290.0,14,5.0,0.91,Zona Norte,True
970899290646508658,f,Barra da Tijuca,-23.0102,-43.32242,Entire home/apt,4,300.0,0,,0.0,Zona Oeste,False
970910458103793700,f,Copacabana,-22.9657273,-43.1822501,Private room,1,85.0,3,4.33,0.21,Zona Sul,False
970926162400718355,f,Leblon,-22.9864,-43.22719,Entire home/apt,4,980.0,6,5.0,0.38,Zona Sul,False
970947955200240013,f,Santa Cruz,-22.90468,-43.71038,Entire home/apt,2,180.0,0,,0.0,Zona Norte,False
970948096677178237,f,Ipanema,-22.9847111,-43.1997343,Entire home/apt,2,510.0,0,,0.0,Zona Sul,False
970962719950274507,f,Ipanema,-22.98189,-43.2052626,Entire home/apt,6,780.0,1,5.0,0.09,Zona Sul,False
970990450571095260,t,Copacabana,-22.96459,-43.19133,Entire home/apt,4,900.0,3,5.0,0.22,Zona Sul,True
966011651633981480,f,Ipanema,-22.984890681421074,-43.1987374756903,Entire home/apt,4,3000.0,0,,0.0,Zona Sul,False
966017002342475529,t,Ipanema,-22.98223325991962,-43.20958431065649,Entire home/apt,4,1225.0,7,4.71,0.5,Zona Sul,True
966063687505240739,t,Leblon,-22.98332718981348,-43.22853846997947,Entire home/apt,6,842.0,44,4.89,2.81,Zona Sul,True
966083349270108172,t,Botafogo,-22.95302,-43.17782,Entire home/apt,6,500.0,11,4.82,0.7,Zona Sul,True
966106027863671157,t,Barra da Tijuca,-23.0145087,-43.3033175,Entire home/apt,3,771.0,20,4.8,1.26,Zona Oeste,True
971034643378664846,f,Leme,-22.9632949,-43.17187819999999,Entire home/apt,2,901.0,46,4.61,2.94,Zona Sul,False
971102032544836954,t,Botafogo,-22.95092,-43.18671,Private room,2,326.0,33,4.85,2.34,Zona Sul,True
